0.75919,0.85625,1.3267,0.66186
0.76009,0.85886,1.3271,0.66305
0.761,0.86146,1.3275,0.66424
0.76191,0.86407,1.3279,0.66542
0.76283,0.86667,1.3283,0.66661
0.76376,0.86927,1.3288,0.66779
0.76469,0.87187,1.3292,0.66898
0.76563,0.87446,1.3297,0.67016
0.76658,0.87706,1.3301,0.67134
0.76754,0.87965,1.3305,0.67253
0.7685,0.88224,1.331,0.67371
0.76947,0.88483,1.3315,0.67489
0.77044,0.88742,1.3319,0.67607
0.77143,0.89,1.3324,0.67725
0.77242,0.89259,1.3328,0.67843
0.77341,0.89517,1.3333,0.67961
0.77442,0.89775,1.3338,0.68078
0.77543,0.90033,1.3343,0.68196
0.77644,0.9029,1.3347,0.68314
0.77746,0.90546,1.3352,0.68426
0.77848,0.90802,1.3356,0.68539
0.77951,0.91057,1.336,0.68651
0.78054,0.91313,1.3364,0.68763
0.78158,0.91568,1.3369,0.68876
0.78263,0.91823,1.3373,0.68988
0.78368,0.92077,1.3377,0.691
0.78474,0.92332,1.3382,0.69212
0.78581,0.92586,1.3386,0.69324
0.78688,0.92839,1.3391,0.69436
0.78796,0.93093,1.3395,0.69548
0.78905,0.93346,1.34,0.6966
0.79014,0.93599,1.3404,0.69772
0.79123,0.93852,1.3409,0.69885
0.79234,0.94104,1.3414,0.69997
0.79345,0.94356,1.3419,0.70109
0.79456,0.94608,1.3423,0.70221
0.79569,0.9486,1.3428,0.70334
0.79682,0.95111,1.3433,0.70446
0.79795,0.95362,1.3438,0.70559
0.79909,0.95612,1.3443,0.70671
0.80024,0.95863,1.3448,0.70784
0.80139,0.96113,1.3453,0.70897
0.80255,0.96362,1.3459,0.71009
0.80371,0.96612,1.3464,0.71122
0.80488,0.96861,1.3469,0.71235
0.80606,0.9711,1.3475,0.71349
0.80724,0.97358,1.348,0.71462
0.80843,0.97606,1.3486,0.71575
0.80962,0.97854,1.3491,0.71689
0.81082,0.98101,1.3497,0.71802
0.81202,0.98348,1.3502,0.71916
0.81323,0.98595,1.3508,0.7203
0.81445,0.98842,1.3514,0.72143
0.81567,0.99088,1.3519,0.72257
0.8169,0.99333,1.3525,0.72371
0.81813,0.99579,1.3531,0.72485
0.81937,0.99824,1.3537,0.72599
0.82061,1.0007,1.3543,0.72714
0.82186,1.0031,1.3549,0.72828
0.82312,1.0056,1.3555,0.72942
0.82438,1.008,1.3561,0.73057
0.82564,1.0104,1.3568,0.73171
0.82691,1.0129,1.3574,0.73285
0.82819,1.0153,1.358,0.734
0.82947,1.0177,1.3586,0.73514
0.83076,1.0201,1.3593,0.73628
0.83205,1.0225,1.3599,0.73743
0.83335,1.025,1.3606,0.73857
0.83466,1.0274,1.3612,0.73971
0.83588,1.0297,1.3618,0.74088
0.83711,1.032,1.3625,0.74204
0.83835,1.0343,1.3631,0.74321
0.83959,1.0366,1.3638,0.74437
0.84084,1.039,1.3644,0.74553
0.8421,1.0413,1.3651,0.74669
0.84336,1.0436,1.3657,0.74784
0.84463,1.0459,1.3664,0.74899
0.84591,1.0482,1.3671,0.75015
0.8472,1.0505,1.3677,0.75129
0.8485,1.0528,1.3684,0.75244
0.84981,1.0551,1.3691,0.75358
0.85112,1.0574,1.3697,0.75471
0.85245,1.0597,1.3704,0.75585
0.85378,1.062,1.3711,0.75698
0.85513,1.0643,1.3717,0.7581
0.85648,1.0666,1.3724,0.75922
0.85785,1.0689,1.3731,0.76034
0.85922,1.0712,1.3738,0.76145
0.86061,1.0735,1.3744,0.76255
0.86201,1.0758,1.3751,0.76365
0.86342,1.0781,1.3758,0.76474
0.86485,1.0804,1.3765,0.76583
0.86628,1.0827,1.3772,0.76691
0.86773,1.0851,1.3778,0.76798
0.86919,1.0874,1.3785,0.76905
0.87066,1.0897,1.3792,0.77011
0.87214,1.092,1.3799,0.77117
0.87364,1.0943,1.3805,0.77222
0.87515,1.0967,1.3812,0.77326
0.87667,1.099,1.3819,0.77429
0.87821,1.1013,1.3826,0.77532
0.87975,1.1036,1.3832,0.77633
0.88131,1.106,1.3839,0.77735
0.88289,1.1083,1.3846,0.77835
0.88447,1.1107,1.3852,0.77935
0.88607,1.113,1.3859,0.78034
0.88768,1.1153,1.3866,0.78132
0.88931,1.1177,1.3872,0.78229
0.89094,1.12,1.3879,0.78326
0.89259,1.1224,1.3886,0.78422
0.89425,1.1247,1.3892,0.78517
0.89592,1.1271,1.3899,0.78612
0.89761,1.1295,1.3906,0.78706
0.8993,1.1318,1.3912,0.78799
0.90101,1.1342,1.3919,0.78891
0.90273,1.1365,1.3925,0.78983
0.90445,1.1389,1.3932,0.79074
0.90619,1.1412,1.3939,0.79165
0.90794,1.1436,1.3945,0.79255
0.90975,1.146,1.395,0.79332
0.91157,1.1484,1.3956,0.79408
0.91339,1.1508,1.3961,0.79484
0.91523,1.1532,1.3966,0.79559
0.91707,1.1556,1.3971,0.79634
0.91891,1.158,1.3977,0.79709
0.92077,1.1604,1.3982,0.79784
0.92262,1.1628,1.3987,0.79859
0.92449,1.1652,1.3993,0.79934
0.92635,1.1676,1.3998,0.80009
0.92822,1.1699,1.4004,0.80084
0.93009,1.1723,1.401,0.8016
0.93197,1.1747,1.4015,0.80236
0.93384,1.177,1.4021,0.80312
0.93571,1.1793,1.4027,0.80389
0.93759,1.1817,1.4033,0.80467
0.93946,1.184,1.4039,0.80545
0.94132,1.1863,1.4045,0.80624
0.94319,1.1886,1.4052,0.80704
0.94505,1.1908,1.4058,0.80786
0.94691,1.1931,1.4065,0.80868
0.94876,1.1954,1.4072,0.80951
0.9506,1.1976,1.4078,0.81036
0.95244,1.1998,1.4086,0.81122
0.95427,1.202,1.4093,0.81209
0.95608,1.2042,1.41,0.81298
0.95789,1.2064,1.4108,0.81389
0.95969,1.2085,1.4116,0.81481
0.96148,1.2106,1.4123,0.81575
0.96326,1.2127,1.4132,0.81671
0.96502,1.2148,1.414,0.81769
0.96677,1.2169,1.4148,0.81869
0.9685,1.2189,1.4157,0.81971
0.97022,1.2209,1.4166,0.82075
0.97193,1.2229,1.4175,0.82181
0.97361,1.2249,1.4185,0.8229
0.97528,1.2269,1.4194,0.82401
0.97694,1.2288,1.4204,0.82514
0.97857,1.2307,1.4214,0.8263
0.98018,1.2326,1.4225,0.82749
0.98178,1.2344,1.4235,0.8287
0.98335,1.2362,1.4246,0.82993
0.9849,1.238,1.4257,0.83119
0.98644,1.2398,1.4268,0.83248
0.98794,1.2415,1.428,0.8338
0.98943,1.2432,1.4292,0.83515
0.99089,1.2449,1.4304,0.83652
0.99233,1.2466,1.4316,0.83793
0.99375,1.2482,1.4329,0.83936
0.99514,1.2498,1.4342,0.84082
0.99638,1.2512,1.4355,0.84238
0.99759,1.2526,1.4369,0.84396
0.99877,1.254,1.4383,0.84558
0.99994,1.2553,1.4397,0.84723
1.0011,1.2566,1.4411,0.8489
1.0022,1.2579,1.4426,0.8506
1.0033,1.2592,1.4441,0.85234
1.0043,1.2604,1.4456,0.8541
1.0054,1.2616,1.4471,0.85589
1.0064,1.2628,1.4487,0.8577
1.0074,1.2639,1.4503,0.85955
1.0084,1.2651,1.4519,0.86142
1.0093,1.2662,1.4535,0.86332
1.0103,1.2673,1.4551,0.86524
1.0112,1.2683,1.4568,0.8672
1.0121,1.2694,1.4585,0.86917
1.013,1.2704,1.4602,0.87118
1.0138,1.2714,1.4619,0.8732
1.0147,1.2724,1.4636,0.87525
1.0155,1.2733,1.4654,0.87733
1.0163,1.2743,1.4671,0.87942
1.0171,1.2752,1.4689,0.88154
1.0178,1.2761,1.4707,0.88368
1.0186,1.277,1.4725,0.88585
1.0193,1.2779,1.4743,0.88803
1.0201,1.2788,1.4762,0.89023
1.0208,1.2797,1.478,0.89245
1.0215,1.2805,1.4799,0.89469
1.0222,1.2814,1.4817,0.89694
1.0228,1.2822,1.4836,0.89922
1.0235,1.283,1.4855,0.90151
1.0241,1.2838,1.4873,0.90381
1.0248,1.2847,1.4892,0.90613
1.0254,1.2855,1.4911,0.90846
1.026,1.2862,1.493,0.91081
1.0267,1.287,1.4949,0.91316
1.0273,1.2878,1.4968,0.91553
1.0279,1.2886,1.4987,0.91791
1.0285,1.2894,1.5006,0.9203
1.0291,1.2902,1.5025,0.9227
1.0296,1.291,1.5044,0.92511
1.0302,1.2917,1.5063,0.92752
1.0308,1.2925,1.5082,0.92994
1.0314,1.2933,1.5101,0.93237
1.0319,1.2941,1.512,0.9348
1.0325,1.2949,1.5139,0.93724
1.0331,1.2957,1.5158,0.93968
1.0336,1.2965,1.5176,0.94212
1.0342,1.2973,1.5195,0.94457
1.0348,1.2981,1.5214,0.94702
1.0354,1.2989,1.5231,0.94933
1.036,1.2998,1.5248,0.95165
1.0366,1.3007,1.5264,0.95398
1.0372,1.3016,1.5281,0.9563
1.0379,1.3024,1.5298,0.95862
1.0385,1.3033,1.5314,0.96094
1.0391,1.3042,1.5331,0.96326
1.0397,1.3052,1.5347,0.96558
1.0403,1.3061,1.5363,0.9679
1.041,1.307,1.5379,0.97022
1.0416,1.3079,1.5395,0.97255
1.0422,1.3089,1.5411,0.97487
1.0429,1.3098,1.5427,0.97718
1.0435,1.3108,1.5443,0.9795
1.0442,1.3118,1.5458,0.98182
1.0448,1.3128,1.5474,0.98414
1.0455,1.3138,1.5489,0.98646
1.0461,1.3148,1.5505,0.98877
1.0468,1.3158,1.552,0.99109
1.0474,1.3168,1.5535,0.9934
1.0481,1.3178,1.555,0.99572
1.0488,1.3189,1.5565,0.99803
1.0494,1.3199,1.558,1.0003
1.0501,1.321,1.5594,1.0027
1.0508,1.322,1.5609,1.005
1.0515,1.3231,1.5623,1.0073
1.0521,1.3242,1.5638,1.0096
1.0528,1.3253,1.5652,1.0119
1.0535,1.3264,1.5666,1.0142
1.0542,1.3275,1.568,1.0166
1.0549,1.3286,1.5694,1.0189
1.0556,1.3297,1.5708,1.0212
1.0563,1.3309,1.5722,1.0235
1.057,1.332,1.5736,1.0258
1.0577,1.3332,1.575,1.0282
1.0584,1.3343,1.5763,1.0305
1.0591,1.3355,1.5777,1.0328
1.0598,1.3366,1.579,1.0351
1.0605,1.3378,1.5804,1.0375
1.0612,1.339,1.5817,1.0398
1.0619,1.3402,1.583,1.0421
1.0626,1.3413,1.5843,1.0445
1.0633,1.3425,1.5856,1.0468
1.0639,1.3437,1.5869,1.0491
1.0646,1.3449,1.5882,1.0515
1.0653,1.3461,1.5895,1.0538
1.066,1.3473,1.5908,1.0562
1.0667,1.3485,1.5921,1.0585
1.0674,1.3497,1.5934,1.0609
1.0681,1.3509,1.5946,1.0633
1.0687,1.352,1.5959,1.0656
1.0693,1.3531,1.5972,1.068
1.0699,1.3542,1.5984,1.0704
1.0705,1.3553,1.5996,1.0728
1.0711,1.3564,1.6009,1.0751
1.0717,1.3575,1.6021,1.0775
1.0722,1.3587,1.6034,1.0799
1.0728,1.3598,1.6046,1.0823
1.0734,1.3609,1.6058,1.0847
1.074,1.362,1.607,1.0871
1.0745,1.3631,1.6082,1.0896
1.0751,1.3642,1.6095,1.092
1.0757,1.3653,1.6107,1.0944
1.0762,1.3664,1.6119,1.0968
1.0768,1.3676,1.6131,1.0993
1.0773,1.3687,1.6143,1.1017
1.0779,1.3698,1.6155,1.1041
1.0784,1.3709,1.6167,1.1066
1.079,1.372,1.6178,1.1091
1.0795,1.3732,1.619,1.1115
1.0801,1.3743,1.6202,1.114
1.0806,1.3754,1.6214,1.1165
1.0812,1.3765,1.6226,1.1189
1.0817,1.3777,1.6237,1.1214
1.0822,1.3788,1.6249,1.1239
1.0827,1.3799,1.6261,1.1264
1.0833,1.3811,1.6272,1.1289
1.0838,1.3822,1.6284,1.1314
1.0843,1.3833,1.6295,1.1339
1.0848,1.3845,1.6307,1.1364
1.0853,1.3856,1.6318,1.139
1.0858,1.3867,1.633,1.1415
1.0863,1.3879,1.6341,1.144
1.0869,1.389,1.6353,1.1466
1.0874,1.3902,1.6364,1.1491
1.0879,1.3913,1.6375,1.1516
1.0884,1.3925,1.6387,1.1542
1.0888,1.3936,1.6398,1.1568
1.0893,1.3948,1.6409,1.1593
1.0898,1.3959,1.642,1.1619
1.0903,1.3971,1.6431,1.1644
1.0908,1.3982,1.6442,1.167
1.0913,1.3994,1.6453,1.1696
1.0917,1.4005,1.6464,1.1722
1.0922,1.4017,1.6475,1.1748
1.0927,1.4028,1.6486,1.1773
1.0932,1.404,1.6497,1.1799
1.0936,1.4052,1.6507,1.1825
1.0941,1.4063,1.6518,1.1851
1.0946,1.4075,1.6529,1.1877
1.095,1.4086,1.6538,1.1903
1.0954,1.4097,1.6548,1.1928
1.0959,1.4109,1.6558,1.1954
1.0963,1.412,1.6567,1.1979
1.0967,1.4131,1.6577,1.2005
1.0971,1.4142,1.6586,1.2031
1.0976,1.4154,1.6596,1.2056
1.098,1.4165,1.6605,1.2082
1.0984,1.4176,1.6614,1.2108
1.0988,1.4188,1.6623,1.2134
1.0992,1.4199,1.6633,1.2159
1.0996,1.4211,1.6642,1.2185
1.1,1.4222,1.6651,1.2211
1.1004,1.4234,1.666,1.2237
1.1008,1.4245,1.6669,1.2263
1.1012,1.4257,1.6678,1.2289
1.1016,1.4268,1.6687,1.2315
1.102,1.428,1.6695,1.2341
1.1024,1.4292,1.6704,1.2367
1.1028,1.4303,1.6713,1.2393
1.1032,1.4315,1.6721,1.2419
1.1036,1.4327,1.673,1.2445
1.104,1.4339,1.6739,1.2471
1.1044,1.435,1.6747,1.2497
1.1048,1.4362,1.6756,1.2523
1.1052,1.4374,1.6764,1.2549
1.1055,1.4386,1.6772,1.2576
1.1059,1.4398,1.6781,1.2602
1.1063,1.441,1.6789,1.2628
1.1067,1.4422,1.6797,1.2654
1.107,1.4434,1.6806,1.2681
1.1074,1.4446,1.6814,1.2707
1.1078,1.4458,1.6822,1.2733
1.1082,1.4471,1.683,1.276
1.1085,1.4483,1.6838,1.2786
1.1089,1.4495,1.6846,1.2813
1.1093,1.4507,1.6854,1.2839
1.1096,1.452,1.6861,1.2866
1.11,1.4532,1.6869,1.2892
1.1103,1.4544,1.6877,1.2919
1.1107,1.4557,1.6885,1.2945
1.111,1.4569,1.6892,1.2972
1.1114,1.4582,1.69,1.2998
1.1117,1.4594,1.6907,1.3025
1.1121,1.4606,1.6915,1.3051
1.1124,1.4619,1.6922,1.3078
1.1128,1.4632,1.6929,1.3105
1.1131,1.4644,1.6937,1.3131
1.1134,1.4657,1.6944,1.3158
1.1138,1.4669,1.6951,1.3185
1.114,1.4682,1.6958,1.3211
1.1143,1.4694,1.6964,1.3237
1.1146,1.4706,1.6971,1.3262
1.1149,1.4719,1.6977,1.3288
1.1152,1.4731,1.6983,1.3314
1.1155,1.4744,1.6989,1.334
1.1157,1.4756,1.6996,1.3366
1.116,1.4768,1.7002,1.3392
1.1163,1.4781,1.7008,1.3418
1.1166,1.4793,1.7014,1.3444
1.1168,1.4806,1.702,1.3471
1.1171,1.4818,1.7026,1.3497
1.1173,1.4831,1.7032,1.3523
1.1176,1.4843,1.7037,1.3549
1.1179,1.4855,1.7043,1.3576
1.1181,1.4868,1.7049,1.3602
1.1184,1.488,1.7054,1.3628
1.1186,1.4893,1.706,1.3655
1.1189,1.4905,1.7065,1.3681
1.1191,1.4918,1.7071,1.3708
1.1194,1.493,1.7076,1.3735
1.1196,1.4942,1.7082,1.3761
1.1198,1.4955,1.7087,1.3788
1.1201,1.4967,1.7092,1.3815
1.1203,1.498,1.7097,1.3842
1.1205,1.4992,1.7102,1.3869
1.1208,1.5004,1.7107,1.3896
1.121,1.5017,1.7112,1.3923
1.1212,1.5029,1.7117,1.395
1.1214,1.5041,1.7122,1.3977
1.1217,1.5054,1.7127,1.4005
1.1219,1.5066,1.7132,1.4032
1.1221,1.5078,1.7137,1.4059
1.1223,1.509,1.7141,1.4087
1.1225,1.5102,1.7146,1.4114
1.1227,1.5115,1.715,1.4142
1.1229,1.5127,1.7155,1.417
1.1231,1.5139,1.7159,1.4198
1.1234,1.5151,1.7164,1.4225
1.1236,1.5163,1.7168,1.4253
1.1237,1.5175,1.7172,1.4281
1.1239,1.5187,1.7176,1.4309
1.1241,1.5199,1.718,1.4337
1.1243,1.5211,1.7184,1.4365
1.1245,1.5223,1.7188,1.4393
1.1247,1.5235,1.7192,1.4422
1.1249,1.5247,1.7196,1.445
1.1251,1.5259,1.72,1.4478
1.1252,1.5271,1.7204,1.4506
1.1254,1.5283,1.7207,1.4535
1.1255,1.5293,1.721,1.4563
1.1257,1.5304,1.7213,1.4592
1.1258,1.5315,1.7216,1.462
1.1259,1.5325,1.7219,1.4649
1.126,1.5336,1.7221,1.4677
1.1261,1.5347,1.7224,1.4706
1.1262,1.5357,1.7226,1.4735
1.1263,1.5368,1.7229,1.4763
1.1264,1.5379,1.7231,1.4792
1.1266,1.5389,1.7234,1.4821
1.1267,1.54,1.7236,1.4849
1.1268,1.5411,1.7238,1.4878
1.1268,1.5422,1.7241,1.4906
1.1269,1.5433,1.7243,1.4935
1.127,1.5444,1.7245,1.4963
1.1271,1.5455,1.7247,1.4992
1.1272,1.5466,1.7249,1.502
1.1273,1.5477,1.7251,1.5049
1.1274,1.5488,1.7253,1.5077
1.1275,1.55,1.7255,1.5106
1.1276,1.5511,1.7257,1.5134
1.1276,1.5523,1.7258,1.5162
1.1277,1.5534,1.726,1.519
1.1278,1.5546,1.7262,1.5218
1.1279,1.5558,1.7263,1.5246
1.1279,1.557,1.7265,1.5274
1.128,1.5582,1.7267,1.5302
1.1281,1.5594,1.7268,1.533
1.1281,1.5607,1.727,1.5357
1.1282,1.5619,1.7271,1.5385
1.1283,1.5632,1.7273,1.5412
1.1283,1.5645,1.7274,1.544
1.1284,1.5658,1.7275,1.5467
1.1285,1.5671,1.7277,1.5494
1.1285,1.5684,1.7278,1.5521
1.1286,1.5698,1.7279,1.5548
1.1287,1.5712,1.728,1.5574
1.1287,1.5726,1.7282,1.5601
1.1288,1.574,1.7283,1.5627
1.1288,1.5754,1.7284,1.5653
1.1289,1.5768,1.7285,1.5679
1.1289,1.5783,1.7286,1.5705
1.129,1.5798,1.7287,1.5731
1.129,1.5812,1.7288,1.5757
1.1291,1.5828,1.7289,1.5782
1.1291,1.5843,1.729,1.5807
1.1292,1.5858,1.7291,1.5832
1.1292,1.5874,1.7291,1.5857
1.1293,1.589,1.7292,1.5882
1.1293,1.5906,1.7293,1.5906
1.1293,1.5923,1.7293,1.5929
1.1293,1.5939,1.7293,1.5952
1.1293,1.5956,1.7293,1.5975
1.1293,1.5973,1.7293,1.5997
1.1293,1.599,1.7293,1.6019
1.1293,1.6007,1.7293,1.6042
1.1293,1.6025,1.7294,1.6063
1.1293,1.6043,1.7293,1.6085
1.1293,1.6061,1.7293,1.6107
1.1293,1.6079,1.7293,1.6128
1.1293,1.6097,1.7293,1.6149
1.1292,1.6115,1.7293,1.6171
1.1292,1.6134,1.7293,1.6192
1.1292,1.6153,1.7293,1.6212
1.1292,1.6172,1.7293,1.6233
1.1292,1.6191,1.7293,1.6254
1.1292,1.621,1.7293,1.6274
1.1292,1.623,1.7293,1.6294
1.1292,1.6249,1.7293,1.6314
1.1292,1.6269,1.7293,1.6334
1.1292,1.6289,1.7292,1.6354
1.1292,1.6309,1.7292,1.6374
1.1292,1.6329,1.7292,1.6394
1.1292,1.635,1.7292,1.6414
1.1292,1.637,1.7292,1.6433
1.1292,1.6391,1.7292,1.6453
1.1292,1.6411,1.7292,1.6472
1.1291,1.6432,1.7292,1.6491
1.1291,1.6453,1.7292,1.651
1.1291,1.6474,1.7292,1.653
1.1291,1.6495,1.7292,1.6549
1.1291,1.6516,1.7292,1.6568
1.1292,1.6538,1.7292,1.6587
1.1292,1.6559,1.7292,1.6606
1.1292,1.658,1.7292,1.6624
1.1292,1.6602,1.7292,1.6643
1.1292,1.6623,1.7292,1.6662
1.1292,1.6645,1.7292,1.6681
1.1292,1.6667,1.7292,1.67
1.1292,1.6688,1.7292,1.6718
1.1292,1.671,1.7292,1.6737
1.1292,1.6732,1.7292,1.6756
1.1292,1.6754,1.7292,1.6775
1.1292,1.6775,1.7292,1.6793
1.1292,1.6797,1.7292,1.6812
1.1292,1.6819,1.7292,1.6831
1.1293,1.6841,1.7293,1.685
1.1293,1.6863,1.7293,1.6869
1.1293,1.6884,1.7293,1.6887
1.1293,1.6906,1.7293,1.6906
1.1293,1.6927,1.7293,1.6925
1.1292,1.6947,1.7292,1.6944
1.1292,1.6968,1.7292,1.6963
1.1292,1.6988,1.7291,1.6982
1.1292,1.7008,1.7291,1.7001
1.1292,1.7029,1.7291,1.702
1.1291,1.7049,1.729,1.7039
1.1291,1.7069,1.729,1.7058
1.1291,1.709,1.729,1.7077
1.1291,1.711,1.7289,1.7097
1.1291,1.713,1.7289,1.7116
1.129,1.715,1.7289,1.7135
1.129,1.7171,1.7288,1.7155
1.129,1.7191,1.7288,1.7174
1.129,1.7211,1.7288,1.7194
1.129,1.7231,1.7288,1.7213
1.129,1.7251,1.7288,1.7233
1.129,1.7271,1.7287,1.7252
1.129,1.7291,1.7287,1.7272
1.1289,1.7311,1.7287,1.7292
1.1289,1.7331,1.7287,1.7312
1.1289,1.7351,1.7287,1.7332
1.1289,1.7371,1.7287,1.7351
1.1289,1.7391,1.7287,1.7371
1.1289,1.7411,1.7287,1.7392
1.1289,1.7431,1.7287,1.7412
1.1289,1.7451,1.7287,1.7432
1.1289,1.7471,1.7287,1.7452
1.1289,1.7491,1.7287,1.7472
1.1289,1.751,1.7287,1.7493
1.129,1.753,1.7287,1.7513
1.129,1.755,1.7288,1.7533
1.129,1.757,1.7288,1.7554
1.129,1.759,1.7288,1.7574
1.129,1.7609,1.7288,1.7595
1.129,1.7629,1.7288,1.7615
1.129,1.7649,1.7289,1.7636
1.129,1.7669,1.7289,1.7657
1.1291,1.7689,1.7289,1.7677
1.1291,1.7708,1.729,1.7698
1.1291,1.7728,1.729,1.7719
1.1291,1.7748,1.729,1.774
1.1291,1.7768,1.729,1.776
1.1292,1.7787,1.7291,1.7781
1.1292,1.7807,1.7291,1.7802
1.1292,1.7827,1.7292,1.7823
1.1292,1.7847,1.7292,1.7844
1.1293,1.7867,1.7292,1.7865
1.1293,1.7886,1.7293,1.7885
1.1293,1.7906,1.7293,1.7906
1.1293,1.7926,1.7293,1.7926
1.1293,1.7945,1.7292,1.7946
1.1292,1.7965,1.7292,1.7966
1.1292,1.7984,1.7292,1.7986
1.1292,1.8004,1.7292,1.8005
1.1292,1.8023,1.7291,1.8025
1.1292,1.8043,1.7291,1.8045
1.1292,1.8062,1.7291,1.8065
